,height,lean angle,width,material,n_struts,E1,E2,E3,weight,cost,reliability,IoP E1,IoP E2,IoP E3,CAC E1,CAC E2,CAC E3,IoP,CAC,value
2753,16.0,40.0,60,Inconel,26,0.13296882336202892,0.7663730352179461,1.7482773972233945,45.51444619446274,27.308667716677647,0.88,0.13296882336202903,0.13313037982625991,1.7482773972233945,1.4024728927744163,1.4024728927744161,1.2577855960269289,0.6714588668038944,1.354243793858587,-1.5276407258480398
2754,16.0,40.0,60,Inconel,28,0.1595170852519659,0.8077635244947231,1.9716054808846095,49.01555744019065,29.409334464114387,0.96,0.15951708525196606,0.14417726516498305,1.9716054808846093,1.459834806800541,1.4598348068005411,1.300676770835682,0.7584332771005196,1.406782128145588,-1.762245442860215
2755,16.0,40.0,60,Inconel,30,0.1352394507239455,0.7699130928633241,2.196471671270961,52.51666868591854,31.510001211551124,0.88,0.1352394507239456,0.1343922295870991,2.196471671270961,1.4450671450986892,1.4450671450986887,1.2000481294358856,0.8220344505273353,1.3633941398777545,-1.9698720010205675
2762,16.0,40.0,60,Titanium,18,0.1663974963398622,2.2732829695877665,2.0,17.043871229202868,18.748258352123155,0.94,0.1663974963398623,-0.04132482729889265,2.0000000000000004,1.744568936519065,1.7445689365190657,1.6931507590865484,0.70835755634699,1.72742954404156,-1.6498085304953842
2763,16.0,40.0,60,Titanium,20,0.1536387439817419,2.2374778457444164,2.3333333333333335,18.937634699114298,20.83139816902573,0.88,0.15363874398174207,-0.046988877200958915,2.333333333333335,1.6011360567989295,1.6011360567989292,1.4342616084452922,0.8133277333713727,1.5455112406810503,-1.904787612239836
2764,16.0,40.0,60,Titanium,22,0.15151514938184157,2.231518362755148,2.666666666666666,20.83139816902573,22.914537985928295,0.86,0.15151514938184163,-0.04861299601424519,2.666666666666666,1.4734562526751391,1.4734562526751387,1.2933540589056598,0.9231896066780875,1.4134221880853126,-2.195927120817648
2765,16.0,40.0,60,Titanium,24,0.13366689459916312,2.1814304736775965,3.0,22.725161638937156,24.99767780283087,0.84,0.13366689459916317,-0.05687351665876663,3.0,1.4580569787145716,1.4580569787145723,1.307519759491584,1.025597792646799,1.4078779056402428,-2.478413233448568
2766,16.0,40.0,60,Titanium,26,0.1675502624331104,2.2765179984975408,3.333333333333334,24.618925108848586,27.080817619733445,0.9,0.16755026243311064,-0.040558276754199804,3.333333333333334,1.4622703469603586,1.462270346960359,1.2592176691369552,1.1534417730040816,1.3945861210192243,-2.798311692738299
2767,16.0,40.0,60,Titanium,28,0.15076309166088422,2.2294078491970506,3.666666666666666,26.512688578760013,29.163957436636025,0.84,0.15076309166088425,-0.047764590240617126,3.666666666666667,1.4530608202536404,1.4530608202536415,1.25363805472748,1.256555056028978,1.3865865650782538,-3.0746790702095073
2768,16.0,40.0,60,Titanium,30,0.1378679057544814,2.1932198493517574,4.0,28.40645204867145,31.24709725353859,0.86,0.13786790575448152,-0.05467005434295193,4.0,1.4491181605144838,1.4491181605144836,1.2014884868678402,1.36106595047051,1.3665749359656025,-3.4129624622842756
2776,16.0,40.0,70,Steel,20,0.35726819702375573,-0.014252856123200541,0.24731464024139027,51.54739039603845,16.220619043101227,0.38,0.357268197023756,-0.0010344080232421616,0.2473146402413903,1.8873570192198643,1.8873570192198637,1.4132904649800757,0.20118280974730138,1.729334834473268,-0.19212526583166015
2777,16.0,40.0,70,Steel,22,0.35190630254956257,-0.018147054908153146,0.37182412313601454,56.7021294356423,17.842680947411353,0.42,0.35190630254956273,-0.0022251587132750008,0.3718241231360146,1.4467497682117039,1.446749768211702,1.0715011002262025,0.24050175565743412,1.321666878883203,-0.286748032405613
2778,16.0,40.0,70,Steel,24,0.333688817266976,-0.031377921236050314,0.49732302928052574,61.856868475246145,19.464742851721468,0.38,0.3336888172669758,-0.006587742430663715,0.49732302928052574,1.453656398803416,1.453656398803416,1.1156327332424918,0.2748080347056126,1.3409818436164411,-0.39100046866072935
2779,16.0,40.0,70,Steel,26,0.33052659637888576,-0.033674556650906386,0.6224918015940362,67.01160751484998,21.086804756031594,0.4,0.3305265963788859,-0.007454201341144714,0.6224918015940362,1.332037119862381,1.3320371198623806,1.041688039884795,0.3151880655439258,1.2352540932031857,-0.49256580388882654
2780,16.0,40.0,70,Steel,28,0.3321245059661973,-0.03251403818055558,0.7470026786864559,72.16634655445385,22.70886666034172,0.36,0.3321245059661974,-0.006307408623639221,0.7470026786864556,1.5339009602553646,1.5339009602553633,1.1410322688728203,0.3576065920096713,1.4029447297945161,-0.5994470461825172
2781,16.0,40.0,70,Steel,30,0.3194420321288523,-0.04172497555451684,0.8729043667463852,77.3210855940577,24.330928564651845,0.26,0.31944203212885247,-0.009517329819104097,0.8729043667463854,1.4879837458741498,1.4879837458741507,1.008995226613384,0.3942763563520446,1.3283209061205614,-0.7275860518088272
2787,16.0,40.0,70,Inconel,16,0.34190988796021293,0.793250788478868,0.9189994801988369,32.67703829346043,19.606222976076257,1.0,0.3419098879602132,0.1412833981842539,0.918999480198837,1.9482046183236528,1.9482046183236528,2.267090313520362,0.46739758878110144,2.054499850055889,-1.0676910485257411
2788,16.0,40.0,70,Inconel,18,0.3185149327512978,0.7619871229740356,1.1572781207285392,36.76166808014298,22.057000848085792,1.0,0.31851493275129805,0.13253331014561204,1.1572781207285394,1.4177868913587843,1.417786891358784,1.5505053025933746,0.5361087878751498,1.4620263617703142,-1.2215522520901643
2789,16.0,40.0,70,Inconel,20,0.3304837196379646,0.7779815177647884,1.3836134954391575,40.84629786682554,24.50777872009532,1.0,0.33048371963796475,0.13711825263246014,1.3836134954391575,1.5170723862683133,1.5170723862683126,1.4475470386327516,0.6170718225698608,1.4938972703897926,-1.3948239882932978
2790,16.0,40.0,70,Inconel,22,0.37196767625225496,0.8334182788880549,1.6374814141898821,44.930927653508085,26.958556592104845,1.0,0.3719676762522552,0.1530786445354624,1.6374814141898821,1.485380134270878,1.4853801342708777,1.3290472102303554,0.7208425783258665,1.4332691595907037,-1.644132369943293
2791,16.0,40.0,70,Inconel,24,0.34693745015559574,0.799969331916014,1.8699943033383932,49.01555744019064,29.409334464114387,1.0,0.3469374501555958,0.14293864668117773,1.8699943033383928,1.4503306010698804,1.450330601069881,1.33458846072127,0.7866234667250555,1.4117498876203438,-1.831330399320155
2792,16.0,40.0,70,Inconel,26,0.30330463356148984,0.7416609585573001,2.1075828393177622,53.10018722687319,31.860112336123912,1.0,0.30330463356149,0.12613774548154272,2.1075828393177622,1.3995434571779348,1.3995434571779348,1.3655016715074353,0.8456750727869317,1.3881961952877682,-2.0214164429854766
2793,16.0,40.0,70,Inconel,28,0.32729651462979525,0.7737223212678976,2.342654354176832,57.18481701355575,34.31089020813345,1.0,0.32729651462979525,0.1351679059749211,2.342654354176831,1.4264695504130254,1.4264695504130258,1.3445255095266049,0.9350395915938492,1.3991548701175518,-2.246818275376729
2794,16.0,40.0,70,Inconel,30,0.3540712317076057,0.8095025051251505,2.595899815295565,61.2694468002383,36.761668080142975,1.0,0.35407123170760585,0.14552685200602902,2.595899815295565,1.4561583323083238,1.4561583323083238,1.2264409704323291,1.0318326330030667,1.379585878349659,-2.532958264431197
2800,16.0,40.0,70,Titanium,16,0.3669980477056577,2.288198878333227,1.666666666666667,17.67512571917334,19.442638291090677,1.0,0.36699804770565786,-0.03850062316131091,1.6666666666666663,1.878731578951859,1.8787315789518593,2.1615523670921903,0.6650546970703378,1.973005174998636,-1.597090463364645
2801,16.0,40.0,70,Titanium,18,0.32169832847002594,2.1792342121221693,2.0,19.88451643407001,21.87296807747701,1.0,0.32169832847002605,-0.05667087626939675,1.9999999999999998,1.5517734591932564,1.5517734591932564,1.6288444297796985,0.7550091507335429,1.5774637827220703,-1.7899643467024584
2802,16.0,40.0,70,Titanium,20,0.31392763606687074,2.160542464839273,2.3333333333333335,22.09390714896668,24.30329786386334,1.0,0.31392763606687085,-0.06102626509844075,2.333333333333333,1.4843781160956775,1.4843781160956775,1.4092310394999799,0.8620782347672544,1.4593290905637784,-2.063206722355812
2803,16.0,40.0,70,Titanium,22,0.34804407420132916,2.242606688555418,2.666666666666666,24.30329786386334,26.733627650249677,1.0,0.34804407420132916,-0.04642592216443354,2.666666666666666,1.4514714544239848,1.4514714544239848,1.3338848811671713,0.9894282729011872,1.4122759300050471,-2.3753824591341566
2804,16.0,40.0,70,Titanium,24,0.3276598302292766,2.1935741034123213,3.0,26.512688578760013,29.163957436636025,1.0,0.3276598302292768,-0.05448639074414155,2.9999999999999996,1.423197761525651,1.423197761525651,1.3486222541803476,1.0910578131617117,1.3983392590772166,-2.6669891166053157
2805,16.0,40.0,70,Titanium,26,0.318966554228502,2.172663158848235,3.333333333333334,28.72207929365668,31.594287223022352,1.0,0.31896655422850223,-0.05860559811371284,3.3333333333333326,1.4147132114056782,1.4147132114056786,1.354284915925802,1.1978980964827073,1.3945704462457196,-2.959008311570865
2806,16.0,40.0,70,Titanium,28,0.3124657282780424,2.1570259685578623,3.666666666666666,30.931470008553344,34.02461700940869,1.0,0.3124657282780426,-0.06051532629028574,3.6666666666666656,1.4150899577836102,1.4150899577836102,1.3714415885302174,1.3062056895514742,1.4005405013658125,-3.2419579145947526
2807,16.0,40.0,70,Titanium,30,0.34127126702598853,2.226315270294433,4.0,33.14086072345001,36.45494679579502,1.0,0.3412712670259886,-0.04950814937602914,3.9999999999999996,1.437681534258594,1.4376815342585942,1.229407151152562,1.4305877058833196,1.3682567398899168,-3.6191914510324605
2815,16.0,40.0,80,Steel,20,0.5061635230811563,-0.04284993559025654,0.3336802602202218,58.91130330975825,18.537850334972834,0.3,0.5061635230811566,-0.009102604682537064,0.33368026022022185,2.0880688331964095,2.0880688331964063,1.5336590576548241,0.27691372620628046,1.9032655746825464,-0.41958882556621135
2816,16.0,40.0,80,Steel,22,0.5062523444292725,-0.04279349061747133,0.4676881373389662,64.8024336407341,20.39163536847012,0.28,0.506252344429273,-0.009257023059327121,0.4676881373389664,1.573645401027175,1.573645401027175,1.1594130603933384,0.32156115290297077,1.4355679541492294,-0.5042002147306394
2817,16.0,40.0,80,Steel,24,0.5492971167785465,-0.015439019475900349,0.6065274226250013,70.69356397170988,22.245420401967394,0.38,0.5492971167785466,-0.001613696450688994,0.606527422625001,1.541304811075753,1.541304811075752,1.131441049603187,0.38473694765095284,1.4046835572515641,-0.6750395737296792
2818,16.0,40.0,80,Steel,26,0.5562681364199726,-0.011009014501976238,0.7385924464724423,76.58469430268572,24.099205435464683,0.44,0.5562681364199729,-0.00028579973632464047,0.7385924464724422,1.5323773024647418,1.5323773024647427,1.1327628119806843,0.4315249277186968,1.3991724723033896,-0.7887168177655114
2819,16.0,40.0,80,Steel,28,0.5029116621256765,-0.044916456837977174,0.8682404593604928,82.47582463366155,25.952990468961968,0.38,0.5029116621256768,-0.009637044688970121,0.8682404593604928,1.4949114580183978,1.4949114580183984,1.145641501410409,0.4538383589323998,1.3784881391490682,-0.8784549521549069
2820,16.0,40.0,80,Steel,30,0.5666796633747149,-0.004392605630946674,0.997704456672101,88.36695496463737,27.80677550245925,0.44,0.5666796633747152,0.001161665959483608,0.9977044566721012,1.5918426084557133,1.5918426084557133,1.0829867104561062,0.5218485953354334,1.4222239757891775,-1.0765159213857474
2826,16.0,40.0,80,Inconel,16,0.5619453728934646,0.8263818025737844,1.1818598979544928,37.34518662109763,22.40711197265858,1.0,0.5619453728934648,0.14987162905510998,1.1818598979544928,1.5545665586309603,1.5545665586309607,1.9097293248771021,0.6312256333010225,1.6729541473796743,-1.4901164062069099
2827,16.0,40.0,80,Inconel,18,0.536763113186331,0.7969362011622598,1.4683785195379386,42.013334948734844,25.208000969240903,1.0,0.5367631131863312,0.1416408770601384,1.4683785195379386,1.6049507855774687,1.6049507855774687,1.630435993400712,0.7155941699281362,1.613445854851883,-1.6863274584107386
2828,16.0,40.0,80,Inconel,20,0.538861428356637,0.7993897598523517,1.7221893473984842,46.68148327637205,28.00888996582323,1.0,0.5388614283566373,0.14241514162964541,1.7221893473984842,1.5063880815787458,1.5063880815787458,1.4055833016228576,0.8011553057949223,1.4727864882601163,-1.8984821451467142
2829,16.0,40.0,80,Inconel,22,0.5356482671843628,0.7956326123902051,2.003540389343036,51.34963160400924,30.809778962405545,1.0,0.535648267184363,0.14177270357335525,2.0035403893430357,1.4453640877935947,1.4453640877935954,1.3373491579398702,0.8936537867002513,1.409359111175687,-2.122019022637889
2830,16.0,40.0,80,Inconel,24,0.5531210967083786,0.8160635816391617,2.2830015157730634,56.017779931646444,33.610667958987875,1.0,0.5531210967083787,0.14796301811969795,2.2830015157730634,1.4578147243281314,1.4578147243281314,1.3251443489192376,0.99469521020038,1.4135912658585001,-2.387772738344042
2831,16.0,40.0,80,Inconel,26,0.5337705137528972,0.7934369564111512,2.553543194845997,60.68592825928365,36.411556955570184,1.0,0.5337705137528973,0.14060138411424972,2.553543194845997,1.4453986998144297,1.44539869981443,1.33540974608064,1.075971697571048,1.4087357152365,-2.612576774189262
2832,16.0,40.0,80,Inconel,28,0.5658575038120016,0.8309562549476637,2.8206008310776216,65.35407658692085,39.212445952152514,1.0,0.5658575038120017,0.15201495620841182,2.8206008310776216,1.4657788422858777,1.4657788422858775,1.309088744243886,1.1794910970326784,1.4135488096052138,-2.8842104673799196
2833,16.0,40.0,80,Inconel,30,0.5075305631286449,0.7627545976345502,3.1219220938695433,70.02222491455808,42.013334948734844,1.0,0.5075305631286451,0.13183385740732867,3.1219220938695442,1.4201369995603017,1.4201369995603017,1.2523510574144536,1.2537621714685059,1.3642083521783526,-3.1496282073712987
2839,16.0,40.0,80,Titanium,16,0.5298878469097917,2.2200145214539084,1.666666666666667,20.200143679055248,22.220158046960773,1.0,0.529887846909792,-0.0501120490896957,1.6666666666666663,1.820645005056353,1.8206450050563525,2.0984693841651425,0.7154808214955874,1.9132531314259493,-1.72359883295469
2840,16.0,40.0,80,Titanium,18,0.5051871050602245,2.168025908297103,2.0,22.725161638937156,24.99767780283087,1.0,0.5051871050602247,-0.059229898266824205,2.0,1.6802233124742745,1.6802233124742745,1.7222848793926162,0.8153190689311335,1.6942438347803883,-1.9634575106941192
2841,16.0,40.0,80,Titanium,20,0.5168665088950487,2.1926080043154634,2.3333333333333335,25.250179598819063,27.775197558700967,1.0,0.5168665088950488,-0.05424592105110792,2.333333333333333,1.4473948451521066,1.4473948451521066,1.4387469524442063,0.9319846403924247,1.444512214249473,-2.2493406760974235
2842,16.0,40.0,80,Titanium,22,0.4837048889010541,2.1228114514823364,2.666666666666666,27.775197558700967,30.552717314571066,1.0,0.48370488890105434,-0.0673632851981285,2.6666666666666674,1.4048529367659162,1.4048529367659162,1.3733496029117376,1.0276694234565311,1.3943518254811902,-2.502048430600129
2843,16.0,40.0,80,Titanium,24,0.5681593525922602,2.3005660496619247,3.0,30.30021551858288,33.330237070441164,1.0,0.5681593525922605,-0.03679370010339515,3.0,1.4703250900262186,1.4703250900262188,1.3052813634862397,1.1771218841629552,1.4153105145128926,-2.875492911122068
2844,16.0,40.0,80,Titanium,26,0.494485148176844,2.145501082936823,3.333333333333334,32.82523347846478,36.10775682631126,1.0,0.49448514817684425,-0.06303345122040935,3.3333333333333326,1.409087530661966,1.4090875306619663,1.3688877536179924,1.2549283434299225,1.3956876049806415,-3.110704995173101
2845,16.0,40.0,80,Titanium,28,0.5278207857370703,2.215663897317413,3.666666666666666,35.35025143834668,38.885276582181355,1.0,0.5278207857370704,-0.051422848811111484,3.6666666666666656,1.4351706188183397,1.43517061881834,1.336959845606306,1.381021534530875,1.4024336944143287,-3.4403918010211925
2846,16.0,40.0,80,Titanium,30,0.5167715101787596,2.1924080568182736,4.0,37.87526939822859,41.66279633805146,1.0,0.5167715101787597,-0.055252485631176754,3.9999999999999996,1.4260489478657907,1.4260489478657907,1.2408916575308384,1.4871730081825276,1.3643298510874733,-3.776431716690541
2854,16.0,40.0,90,Steel,20,0.7477907263497489,-0.012709823829209994,0.435849892682997,66.27521622347803,20.855081626844434,0.44,0.7477907263497485,-0.0007726187042933852,0.4358498926829972,1.9922506396257003,1.9922506396256974,1.4666802253780649,0.39428933344281747,1.8170605015431542,-0.7181896526533886
2855,16.0,40.0,90,Steel,22,0.696459123321129,-0.04170596543427413,0.579201934213285,72.90273784582583,22.940589789528882,0.28,0.6964591233211288,-0.009043164246380877,0.5792019342132851,1.5707993834752865,1.5707993834752865,1.1532051084492874,0.4222059644293443,1.4316012917999534,-0.7555368616622284
2856,16.0,40.0,90,Steel,24,0.729474232234301,-0.0230564256445425,0.7247377644761667,79.53025946817363,25.026097952213323,0.44,0.7294742322343007,-0.003287422830644199,0.7247377644761667,1.4538469066983957,1.4538469066983966,1.0736175279939977,0.48364152462660775,1.3271037804635968,-0.9244027825405604
